carat,x,y,z,price,color_,clarity_,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.29,4.23,4.26,2.64,507,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.11,6.59,6.65,4.14,4442,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.81,6.0,5.94,3.72,4209,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.12,6.6,6.64,4.14,5088,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,4.34,4.36,2.67,1041,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.36,4.52,4.55,2.83,631,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.64,5.61,3.55,2657,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.51,7.3,7.32,4.45,11560,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.32,4.45,4.43,2.7,905,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.31,4.32,4.36,2.68,734,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.29,4.33,4.37,2.64,607,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4,4.69,4.72,2.93,746,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,4.56,4.51,2.78,606,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,6.54,6.49,3.95,5559,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.46,4.94,4.97,3.08,1778,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.27,6.92,6.88,4.32,5618,6,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.1,6.86,6.82,4.03,4497,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.57,5.43,5.36,3.21,1571,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.38,4.63,4.67,2.83,933,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,4.36,4.38,2.7,816,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.53,5.24,5.29,3.19,1724,3,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.3,4.29,4.32,2.69,605,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.17,6.82,6.73,4.21,11886,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.56,5.28,5.31,3.24,1179,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.54,5.3,5.26,3.17,1667,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.7,5.73,3.52,4171,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7,5.64,5.67,3.53,3075,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,5.1,5.07,3.19,1746,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,5.32,5.36,3.26,2404,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.55,5.25,5.22,3.28,1698,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.74,5.79,3.49,2400,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.14,6.64,6.67,4.17,6464,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.5,7.14,7.23,4.62,9768,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.25,6.91,6.85,4.28,6783,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,4.81,4.84,2.9,1079,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5,5.09,5.05,3.2,1181,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.4,4.77,4.73,2.94,975,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.55,5.31,5.34,3.23,2259,2,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.53,7.55,7.65,4.52,7677,6,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.59,5.37,5.16,3.42,1059,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.41,4.75,4.78,2.96,1079,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,8.1,8.15,5.02,18062,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.43,4.95,4.97,2.99,976,3,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.51,7.34,7.3,4.55,11607,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.39,4.71,4.67,2.89,790,6,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.8,6.03,6.08,3.67,3153,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5,5.15,5.07,3.13,1940,3,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8,5.91,5.95,3.67,6004,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.26,4.16,4.12,2.53,600,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.74,5.8,5.87,3.6,2690,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,4.35,4.4,2.7,734,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.38,4.69,4.71,2.9,905,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.02,6.41,6.46,3.96,11062,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,4.43,4.46,2.66,561,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.73,7.69,7.65,4.8,6927,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,6.3,6.34,4.01,5132,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,4.29,4.33,2.7,625,4,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.31,4.31,4.26,2.77,695,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,6.38,6.31,4.05,4118,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.91,6.04,5.99,3.95,4107,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.34,7.23,7.18,4.34,7429,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.81,5.87,5.81,3.68,2832,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.56,5.27,5.3,3.25,1819,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,5.86,5.83,3.46,2817,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.66,7.49,7.61,4.77,15091,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,5.25,5.28,3.23,3194,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.46,4.98,5.01,3.07,1252,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,4.27,4.3,2.65,886,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.61,5.42,5.46,3.37,2246,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,6.51,6.54,3.89,3974,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4,4.77,4.81,2.84,912,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,4.37,4.34,2.76,480,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.9,6.14,6.2,3.81,4054,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,5.14,5.18,3.19,983,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.51,7.34,7.28,4.52,9640,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.91,6.16,6.13,3.88,3853,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41,4.77,4.76,2.96,1336,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.03,6.53,6.46,3.96,5579,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9,6.31,6.26,3.7,3803,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.31,4.4,4.45,2.64,788,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.01,6.5,6.56,3.94,6672,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,5.78,5.81,3.5,3007,5,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5,5.15,5.13,3.14,2081,2,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.35,4.49,4.53,2.81,706,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.33,4.36,4.38,2.79,579,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,6.38,6.43,4.01,6499,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.58,5.36,5.4,3.3,2256,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.53,5.23,5.21,3.22,1832,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.09,6.61,6.68,4.09,11846,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.51,7.25,7.32,4.53,8854,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,6.53,6.48,3.9,7508,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.27,4.11,4.15,2.56,470,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,4.85,4.79,2.95,554,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,4.36,4.4,2.7,421,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.92,6.26,6.31,3.83,3146,6,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.32,4.38,4.35,2.7,504,6,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.2,6.94,6.98,4.09,5211,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.37,7.11,7.04,4.36,7951,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,5.64,5.57,3.61,2657,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,5.2,5.17,3.23,1786,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,6.37,6.31,4.05,5701,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,6.05,6.1,3.84,3734,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.57,5.33,5.3,3.29,1613,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23,3.9,3.93,2.46,462,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.13,6.76,6.84,4.09,8157,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.1,6.65,6.69,4.01,4607,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.72,5.77,5.86,3.44,3952,2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.72,5.77,5.81,3.57,1926,6,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.31,4.34,4.37,2.71,544,5,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.7,5.71,5.74,3.54,2559,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,4.99,5.04,3.19,1446,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,6.35,6.3,4.02,5701,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.58,7.42,7.45,4.69,8782,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.67,7.66,7.61,4.7,9625,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.52,7.26,7.36,4.59,12359,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.76,5.78,5.8,3.65,2593,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.52,7.7,7.62,4.31,7702,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,4.29,4.26,2.72,698,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,4.35,4.38,2.67,545,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.49,5.17,5.21,3.05,1430,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.36,4.52,4.47,2.86,945,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.9,6.19,6.21,3.83,3950,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5,4.91,4.78,3.32,627,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.65,5.54,5.47,3.48,2009,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.51,7.09,7.2,4.59,10514,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.38,4.61,4.64,2.89,1409,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.56,5.38,5.33,3.26,1814,4,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.41,4.66,4.7,3.01,606,6,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.5,7.38,7.29,4.58,13333,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.6,5.39,5.44,3.34,2263,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,5.22,5.19,3.14,1205,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.42,4.77,4.82,2.97,921,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.74,5.85,5.89,3.52,2839,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,4.41,4.38,2.76,648,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.16,6.77,6.83,4.13,3955,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.02,6.44,6.47,4.05,6614,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.56,5.45,5.36,3.18,1882,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.23,6.91,6.87,4.27,5855,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.08,6.54,6.5,4.06,6532,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,5.64,5.6,3.47,2355,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.43,4.4,2.58,1071,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.53,7.45,7.4,4.53,10659,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2.14,8.31,8.24,5.09,18291,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.23,6.98,7.01,4.15,10609,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.52,5.14,5.2,3.12,1041,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,4.34,4.39,2.63,568,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.25,6.93,6.98,4.24,4950,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.29,4.33,4.36,2.57,504,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.82,5.88,5.94,3.72,2313,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.05,6.59,6.54,4.1,5927,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.36,4.62,4.67,2.81,664,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.51,7.4,7.42,4.49,12224,4,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.38,7.13,7.08,4.41,6646,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.37,4.64,4.67,2.86,876,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,4.72,4.75,2.92,1128,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.7,5.56,5.62,3.53,2221,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.34,4.44,4.46,2.77,1014,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.06,6.52,6.5,4.03,4452,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.03,6.66,6.62,3.88,5249,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.51,7.3,7.26,4.57,11565,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,6.42,6.46,3.88,8374,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,4.74,4.78,2.91,815,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,6.4,6.46,3.94,4425,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.21,6.75,6.7,4.24,11175,2,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.43,4.88,4.91,2.99,905,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.5,7.28,7.31,4.58,12342,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.56,5.35,5.3,3.26,2066,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,4.81,4.83,2.96,625,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.34,4.67,4.71,2.69,957,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9,6.21,6.16,3.75,3774,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.23,8.43,8.36,5.14,18149,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.62,5.42,5.4,3.42,1815,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,4.34,4.37,2.6,552,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.33,7.08,7.13,4.31,7982,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.11,6.65,6.75,4.11,5012,6,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.33,4.48,4.5,2.77,838,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.71,5.68,5.72,3.59,2456,5,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.34,4.47,4.45,2.77,956,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.16,6.84,6.78,4.1,4872,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.61,5.48,5.6,3.32,1668,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.87,7.88,7.82,4.89,10137,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.41,4.71,4.76,2.97,827,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.51,7.24,7.3,4.59,13686,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.51,5.24,5.19,3.07,1195,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.72,5.77,5.8,3.52,3409,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.24,3.96,3.99,2.48,608,1,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.52,5.19,5.22,3.2,1600,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.68,5.71,3.51,3399,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.54,7.51,7.46,4.54,7848,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.4,4.81,4.77,2.91,990,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.81,5.92,5.97,3.68,3243,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.16,6.85,6.87,4.09,4455,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.02,6.46,6.43,4.05,3856,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.75,7.67,7.71,4.75,13393,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.18,6.85,6.78,4.17,4460,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4,4.71,4.73,2.95,741,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.03,6.54,6.5,4.04,8398,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.5,7.46,7.54,4.4,5902,6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.31,4.36,4.39,2.67,891,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.53,5.21,5.24,3.22,1619,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.03,6.51,6.41,3.99,3957,6,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.0,6.52,6.47,3.73,4368,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7,5.77,5.8,3.41,2362,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.29,4.32,2.68,605,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.82,6.13,6.07,3.63,2499,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.96,6.01,5.81,4.28,2438,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.51,5.1,5.14,3.21,1636,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.77,5.91,5.94,3.66,3750,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.42,4.77,4.81,3.02,756,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.61,7.57,7.62,4.65,11192,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,4.36,4.35,2.71,802,4,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.5,7.3,7.25,4.56,10080,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.53,5.19,5.22,3.22,2263,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.53,5.21,5.18,3.19,1753,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.07,6.6,6.56,4.01,6471,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,4.72,4.76,2.94,1187,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8,5.94,5.89,3.73,3135,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,4.35,4.38,2.72,687,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35,4.56,4.52,2.77,1116,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7,5.58,5.66,3.53,1790,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
